temp,pressure,updated
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
21.50,101325.00,1
