loc_valid,lat,lng,fix,date_valid,year,month,day,time_valid,hour,minute,second,subseconds,speed_valid,speed,course_valid,course,alt_valid,altitude,sats,hdop,stats_valid,stats_invalid,updated
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,80,1,0.0000,1,90.00,1,1401.00,11,0.9,1581,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,81,1,0.0000,1,90.00,1,1401.00,11,0.9,1582,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,82,1,0.0000,1,90.00,1,1401.00,11,0.9,1583,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,83,1,0.0000,1,90.00,1,1401.00,11,0.9,1584,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,84,1,0.0000,1,90.00,1,1401.00,11,0.9,1585,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,85,1,0.0000,1,90.00,1,1401.00,11,0.9,1586,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,86,1,0.0000,1,90.00,1,1401.00,11,0.9,1587,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,87,1,0.0000,1,90.00,1,1401.00,11,0.9,1588,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,88,1,0.0000,1,90.00,1,1401.00,11,0.9,1589,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,89,1,0.0000,1,90.00,1,1401.00,11,0.9,1590,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,90,1,0.0000,1,90.00,1,1401.00,11,0.9,1591,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,91,1,0.0000,1,90.00,1,1401.00,11,0.9,1592,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,92,1,0.0000,1,90.00,1,1401.00,11,0.9,1593,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,93,1,0.0000,1,90.00,1,1401.00,11,0.9,1594,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,94,1,0.0000,1,90.00,1,1401.00,11,0.9,1595,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,95,1,0.0000,1,90.00,1,1401.00,11,0.9,1596,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,96,1,0.0000,1,90.00,1,1401.00,11,0.9,1597,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,97,1,0.0000,1,90.00,1,1401.00,11,0.9,1598,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,98,1,0.0000,1,90.00,1,1401.00,11,0.9,1599,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,15,99,1,0.0000,1,90.00,1,1401.00,11,0.9,1600,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,0,1,0.0000,1,90.00,1,1401.00,11,0.9,1601,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,1,1,0.0000,1,90.00,1,1401.00,11,0.9,1602,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,2,1,0.0000,1,90.00,1,1401.00,11,0.9,1603,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,3,1,0.0000,1,90.00,1,1401.00,11,0.9,1604,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,4,1,0.0000,1,90.00,1,1401.00,11,0.9,1605,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,5,1,0.0000,1,90.00,1,1401.00,11,0.9,1606,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,6,1,0.0000,1,90.00,1,1401.00,11,0.9,1607,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,7,1,0.0000,1,90.00,1,1401.00,11,0.9,1608,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,8,1,0.0000,1,90.00,1,1401.00,11,0.9,1609,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,9,1,0.0000,1,90.00,1,1401.00,11,0.9,1610,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,10,1,0.0000,1,90.00,1,1401.00,11,0.9,1611,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,11,1,0.0000,1,90.00,1,1401.00,11,0.9,1612,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,12,1,0.0000,1,90.00,1,1401.00,11,0.9,1613,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,13,1,0.0000,1,90.00,1,1401.00,11,0.9,1614,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,14,1,0.0000,1,90.00,1,1401.00,11,0.9,1615,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,15,1,0.0000,1,90.00,1,1401.00,11,0.9,1616,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,16,1,0.0000,1,90.00,1,1401.00,11,0.9,1617,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,17,1,0.0000,1,90.00,1,1401.00,11,0.9,1618,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,18,1,0.0000,1,90.00,1,1401.00,11,0.9,1619,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,19,1,0.0000,1,90.00,1,1401.00,11,0.9,1620,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,20,1,0.0000,1,90.00,1,1401.00,11,0.9,1621,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,21,1,0.0000,1,90.00,1,1401.00,11,0.9,1622,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,22,1,0.0000,1,90.00,1,1401.00,11,0.9,1623,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,23,1,0.0000,1,90.00,1,1401.00,11,0.9,1624,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,24,1,0.0000,1,90.00,1,1401.00,11,0.9,1625,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,25,1,0.0000,1,90.00,1,1401.00,11,0.9,1626,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,26,1,0.0000,1,90.00,1,1401.00,11,0.9,1627,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,27,1,0.0000,1,90.00,1,1401.00,11,0.9,1628,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,28,1,0.0000,1,90.00,1,1401.00,11,0.9,1629,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,29,1,0.0000,1,90.00,1,1401.00,11,0.9,1630,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,30,1,0.0000,1,90.00,1,1401.00,11,0.9,1631,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,31,1,0.0000,1,90.00,1,1401.00,11,0.9,1632,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,32,1,0.0000,1,90.00,1,1401.00,11,0.9,1633,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,33,1,0.0000,1,90.00,1,1401.00,11,0.9,1634,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,34,1,0.0000,1,90.00,1,1401.00,11,0.9,1635,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,35,1,0.0000,1,90.00,1,1401.00,11,0.9,1636,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,36,1,0.0000,1,90.00,1,1401.00,11,0.9,1637,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,37,1,0.0000,1,90.00,1,1401.00,11,0.9,1638,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,38,1,0.0000,1,90.00,1,1401.00,11,0.9,1639,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,39,1,0.0000,1,90.00,1,1401.00,11,0.9,1640,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,40,1,0.0000,1,90.00,1,1401.00,11,0.9,1641,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,41,1,0.0000,1,90.00,1,1401.00,11,0.9,1642,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,42,1,0.0000,1,90.00,1,1401.00,11,0.9,1643,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,43,1,0.0000,1,90.00,1,1401.00,11,0.9,1644,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,44,1,0.0000,1,90.00,1,1401.00,11,0.9,1645,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,45,1,0.0000,1,90.00,1,1401.00,11,0.9,1646,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,46,1,0.0000,1,90.00,1,1401.00,11,0.9,1647,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,47,1,0.0000,1,90.00,1,1401.00,11,0.9,1648,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,48,1,0.0000,1,90.00,1,1401.00,11,0.9,1649,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,49,1,0.0000,1,90.00,1,1401.00,11,0.9,1650,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,50,1,0.0000,1,90.00,1,1401.00,11,0.9,1651,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,51,1,0.0000,1,90.00,1,1401.00,11,0.9,1652,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,52,1,0.0000,1,90.00,1,1401.00,11,0.9,1653,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,53,1,0.0000,1,90.00,1,1401.00,11,0.9,1654,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,54,1,0.0000,1,90.00,1,1401.00,11,0.9,1655,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,55,1,0.0000,1,90.00,1,1401.00,11,0.9,1656,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,56,1,0.0000,1,90.00,1,1401.00,11,0.9,1657,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,57,1,0.0000,1,90.00,1,1401.00,11,0.9,1658,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,58,1,0.0000,1,90.00,1,1401.00,11,0.9,1659,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,59,1,0.0000,1,90.00,1,1401.00,11,0.9,1660,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,60,1,0.0000,1,90.00,1,1401.00,11,0.9,1661,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,61,1,0.0000,1,90.00,1,1401.00,11,0.9,1662,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,62,1,0.0000,1,90.00,1,1401.00,11,0.9,1663,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,63,1,0.0000,1,90.00,1,1401.00,11,0.9,1664,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,64,1,0.0000,1,90.00,1,1401.00,11,0.9,1665,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,65,1,0.0000,1,90.00,1,1401.00,11,0.9,1666,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,66,1,0.0000,1,90.00,1,1401.00,11,0.9,1667,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,67,1,0.0000,1,90.00,1,1401.00,11,0.9,1668,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,68,1,0.0000,1,90.00,1,1401.00,11,0.9,1669,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,69,1,0.0000,1,90.00,1,1401.00,11,0.9,1670,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,70,1,0.0000,1,90.00,1,1401.00,11,0.9,1671,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,71,1,0.0000,1,90.00,1,1401.00,11,0.9,1672,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,72,1,0.0000,1,90.00,1,1401.00,11,0.9,1673,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,73,1,0.0000,1,90.00,1,1401.00,11,0.9,1674,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,74,1,0.0000,1,90.00,1,1401.00,11,0.9,1675,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,75,1,0.0000,1,90.00,1,1401.00,11,0.9,1676,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,76,1,0.0000,1,90.00,1,1401.00,11,0.9,1677,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,77,1,0.0000,1,90.00,1,1401.00,11,0.9,1678,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,78,1,0.0000,1,90.00,1,1401.00,11,0.9,1679,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,79,1,0.0000,1,90.00,1,1401.00,11,0.9,1680,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,80,1,0.0000,1,90.00,1,1401.00,11,0.9,1681,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,81,1,0.0000,1,90.00,1,1401.00,11,0.9,1682,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,82,1,0.0000,1,90.00,1,1401.00,11,0.9,1683,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,83,1,0.0000,1,90.00,1,1401.00,11,0.9,1684,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,84,1,0.0000,1,90.00,1,1401.00,11,0.9,1685,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,85,1,0.0000,1,90.00,1,1401.00,11,0.9,1686,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,86,1,0.0000,1,90.00,1,1401.00,11,0.9,1687,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,87,1,0.0000,1,90.00,1,1401.00,11,0.9,1688,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,88,1,0.0000,1,90.00,1,1401.00,11,0.9,1689,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,89,1,0.0000,1,90.00,1,1401.00,11,0.9,1690,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,90,1,0.0000,1,90.00,1,1401.00,11,0.9,1691,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,91,1,0.0000,1,90.00,1,1401.00,11,0.9,1692,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,92,1,0.0000,1,90.00,1,1401.00,11,0.9,1693,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,93,1,0.0000,1,90.00,1,1401.00,11,0.9,1694,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,94,1,0.0000,1,90.00,1,1401.00,11,0.9,1695,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,95,1,0.0000,1,90.00,1,1401.00,11,0.9,1696,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,96,1,0.0000,1,90.00,1,1401.00,11,0.9,1697,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,97,1,0.0000,1,90.00,1,1401.00,11,0.9,1698,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,98,1,0.0000,1,90.00,1,1401.00,11,0.9,1699,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,16,99,1,0.0000,1,90.00,1,1401.00,11,0.9,1700,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,0,1,0.0000,1,90.00,1,1401.00,11,0.9,1701,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,1,1,0.0000,1,90.00,1,1401.00,11,0.9,1702,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,2,1,0.0000,1,90.00,1,1401.00,11,0.9,1703,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,3,1,0.0000,1,90.00,1,1401.00,11,0.9,1704,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,4,1,0.0000,1,90.00,1,1401.00,11,0.9,1705,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,5,1,0.0000,1,90.00,1,1401.00,11,0.9,1706,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,6,1,0.0000,1,90.00,1,1401.00,11,0.9,1707,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,7,1,0.0000,1,90.00,1,1401.00,11,0.9,1708,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,8,1,0.0000,1,90.00,1,1401.00,11,0.9,1709,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,9,1,0.0000,1,90.00,1,1401.00,11,0.9,1710,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,10,1,0.0000,1,90.00,1,1401.00,11,0.9,1711,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,11,1,0.0000,1,90.00,1,1401.00,11,0.9,1712,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,12,1,0.0000,1,90.00,1,1401.00,11,0.9,1713,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,13,1,0.0000,1,90.00,1,1401.00,11,0.9,1714,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,14,1,0.0000,1,90.00,1,1401.00,11,0.9,1715,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,15,1,0.0000,1,90.00,1,1401.00,11,0.9,1716,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,16,1,0.0000,1,90.00,1,1401.00,11,0.9,1717,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,17,1,0.0000,1,90.00,1,1401.00,11,0.9,1718,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,18,1,0.0000,1,90.00,1,1401.00,11,0.9,1719,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,19,1,0.0000,1,90.00,1,1401.00,11,0.9,1720,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,20,1,0.0000,1,90.00,1,1401.00,11,0.9,1721,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,21,1,0.0000,1,90.00,1,1401.00,11,0.9,1722,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,22,1,0.0000,1,90.00,1,1401.00,11,0.9,1723,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,23,1,0.0000,1,90.00,1,1401.00,11,0.9,1724,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,24,1,0.0000,1,90.00,1,1401.00,11,0.9,1725,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,25,1,0.0000,1,90.00,1,1401.00,11,0.9,1726,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,26,1,0.0000,1,90.00,1,1401.00,11,0.9,1727,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,27,1,0.0000,1,90.00,1,1401.00,11,0.9,1728,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,28,1,0.0000,1,90.00,1,1401.00,11,0.9,1729,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,29,1,0.0000,1,90.00,1,1401.00,11,0.9,1730,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,30,1,0.0000,1,90.00,1,1401.00,11,0.9,1731,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,31,1,0.0000,1,90.00,1,1401.00,11,0.9,1732,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,32,1,0.0000,1,90.00,1,1401.00,11,0.9,1733,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,33,1,0.0000,1,90.00,1,1401.00,11,0.9,1734,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,34,1,0.0000,1,90.00,1,1401.00,11,0.9,1735,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,35,1,0.0000,1,90.00,1,1401.00,11,0.9,1736,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,36,1,0.0000,1,90.00,1,1401.00,11,0.9,1737,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,37,1,0.0000,1,90.00,1,1401.00,11,0.9,1738,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,38,1,0.0000,1,90.00,1,1401.00,11,0.9,1739,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,39,1,0.0000,1,90.00,1,1401.00,11,0.9,1740,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,40,1,0.0000,1,90.00,1,1401.00,11,0.9,1741,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,41,1,0.0000,1,90.00,1,1401.00,11,0.9,1742,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,42,1,0.0000,1,90.00,1,1401.00,11,0.9,1743,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,43,1,0.0000,1,90.00,1,1401.00,11,0.9,1744,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,44,1,0.0000,1,90.00,1,1401.00,11,0.9,1745,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,45,1,0.0000,1,90.00,1,1401.00,11,0.9,1746,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,46,1,0.0000,1,90.00,1,1401.00,11,0.9,1747,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,47,1,0.0000,1,90.00,1,1401.00,11,0.9,1748,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,48,1,0.0000,1,90.00,1,1401.00,11,0.9,1749,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,49,1,0.0000,1,90.00,1,1401.00,11,0.9,1750,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,50,1,0.0000,1,90.00,1,1401.00,11,0.9,1751,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,51,1,0.0000,1,90.00,1,1401.00,11,0.9,1752,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,52,1,0.0000,1,90.00,1,1401.00,11,0.9,1753,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,53,1,0.0000,1,90.00,1,1401.00,11,0.9,1754,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,54,1,0.0000,1,90.00,1,1401.00,11,0.9,1755,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,55,1,0.0000,1,90.00,1,1401.00,11,0.9,1756,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,56,1,0.0000,1,90.00,1,1401.00,11,0.9,1757,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,57,1,0.0000,1,90.00,1,1401.00,11,0.9,1758,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,58,1,0.0000,1,90.00,1,1401.00,11,0.9,1759,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,59,1,0.0000,1,90.00,1,1401.00,11,0.9,1760,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,60,1,0.0000,1,90.00,1,1401.00,11,0.9,1761,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,61,1,0.0000,1,90.00,1,1401.00,11,0.9,1762,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,62,1,0.0000,1,90.00,1,1401.00,11,0.9,1763,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,63,1,0.0000,1,90.00,1,1401.00,11,0.9,1764,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,64,1,0.0000,1,90.00,1,1401.00,11,0.9,1765,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,65,1,0.0000,1,90.00,1,1401.00,11,0.9,1766,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,66,1,0.0000,1,90.00,1,1401.00,11,0.9,1767,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,67,1,0.0000,1,90.00,1,1401.00,11,0.9,1768,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,68,1,0.0000,1,90.00,1,1401.00,11,0.9,1769,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,69,1,0.0000,1,90.00,1,1401.00,11,0.9,1770,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,70,1,0.0000,1,90.00,1,1401.00,11,0.9,1771,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,71,1,0.0000,1,90.00,1,1401.00,11,0.9,1772,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,72,1,0.0000,1,90.00,1,1401.00,11,0.9,1773,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,73,1,0.0000,1,90.00,1,1401.00,11,0.9,1774,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,74,1,0.0000,1,90.00,1,1401.00,11,0.9,1775,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,75,1,0.0000,1,90.00,1,1401.00,11,0.9,1776,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,76,1,0.0000,1,90.00,1,1401.00,11,0.9,1777,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,77,1,0.0000,1,90.00,1,1401.00,11,0.9,1778,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,78,1,0.0000,1,90.00,1,1401.00,11,0.9,1779,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,79,1,0.0000,1,90.00,1,1401.00,11,0.9,1780,0,1
1,32.9905000,-106.9744656,3,1,2026,8,18,1,12,0,17,80,1,0.0000,1,90.00,1,1401.00,11,0.9,1781,0,1
